n,id,unique_views,tag,good,created,bookmarked,t,content
1492,i6qzp5o8rdq3i,96,student,0,2015-03-01T22:08:48Z,4,1470670944630,when it says that the main function should read in the command line arguments check for errors and print them is it saying that we should print out the actual arguments or do we just have to print the error statement
1491,i6qtvs8tad42ve,67,student,0,2015-03-01T19:26:00Z,2,1470670944849,when dealing do you deal to player 1 2 3 0 if it is the first deal and 0 is the dealer or 3 2 1
1490,i6qlvgslgad7cq,65,student,0,2015-03-01T15:41:48Z,2,1470670945068,i got the wrong output so i was wondering if the player addanddiscard card playcard or leadcard is supposed to change where the card is in a pack
1489,i6qkjveu6a05uq,60,student,0,2015-03-01T15:04:47Z,3,1470670945303,my program was running 95 correctly with 1 or 2 output errors i made a change to a function which does not call suitnext in any way and now suitnext is giving me assertion failureanyone have any ideas why this may be happening
1488,i6q0aeg6r5t1f3,107,student,0,2015-03-01T05:37:33Z,5,1470670945511,ten of diamonds led by alice ten of spades played by bob nine of clubs played by cathy queen of clubs played by drew alice takes the trick this is the 3rd trick from test00outcorrect my code says drew should win the case so the trump suit is hearts which doesnt affect the order of ten of diamonds drew has a queen of clubs which clearly has a higher order than ten of diamonds why alice wins
1487,i6ps5jghcj912r,109,student,0,2015-03-01T01:49:49Z,4,1470670945696,what is this pointer i thought it was the euchre pointer in the command line arguments but of course thats not a pointer to a game so it isnt a viable input
1486,i6ps1o06yp6ob,99,student,1,2015-03-01T01:46:49Z,3,1470670945901,what kind of tests is main supposed to run like to test that the inputs are strings or integers
1485,i6pr19u411q1ed,80,student,0,2015-03-01T01:18:31Z,3,1470670946127,the specification states the simulator checks for the following errors points to win the game is between 1 and 100 inclusive can we assume that the parameter is an integer or is the range check in addition to checking that it is in fact an integer
1484,i6pqjk7o1yx7pk,71,student,0,2015-03-01T01:04:44Z,3,1470670946314,my code is include iostream using namespace std void changeconst int aptrptr aptrptr int main int a2 12 int aptr a changeaptr the result from terminal in very interesing tcpp1115 error invalid conversion from ‘int’ to ‘const int’ fpermissive i remember that in class professor said that its ok to pass a variable as const variable as argument but i wonder why here it isnt the case
1483,i6pq1mw4yin19v,63,student,0,2015-03-01T00:50:48Z,2,1470670946515,i just reread the spec and it says that cards ordering is trump suit and then rank follows in suit order so will the suit of the lead card affect the suit order or not
1482,i6pmdda7wt512q,109,student,0,2015-02-28T23:07:57Z,2,1470670946723,after printing the whole command line arguments and then when i tried to get the file name its disappeared cout argv1 endl code to print the whole command line arguements cout argv1 endl this code should print p euchre packin shuffle 10 ab cd ef gh p but somehow it just prints p euchre packin shuffle 10 ab cd ef gh empty line i dont understand why the content in argv just disappeared
1481,i6pi3bl7z8x1tj,65,student,0,2015-02-28T21:08:10Z,2,1470670946909,when i run euchrecpp with noshuffle it runs flawlessly when i run it with shuffle i get the error appearing above i only use suitnext once in my program in the playercpp and in that file i pass a suit directly into the function as specified by the function requirements does anyone know why this error is occurring
1480,i6pgz7mmwqj8y,170,student,0,2015-02-28T20:36:58Z,3,1470670947185,if you get below a c in eecs 280 you cannot proceed to 281 correct can eecs280 be retaken if you fail it thanks
1478,i6pba6ilwgj51n,131,student,0,2015-02-28T17:57:32Z,2,1470670947572,im having some trouble figuring out how to refer to all the player names in the gameinit call in euchrecpp i initially created a game pointer of type game and used that in a call to games member players like this gameptrplayers but i get an error that says no known conversion from player 4 to const char const could someone lend any hints on how to approach this
1477,i6p7zn6gzte10m,238,student,0,2015-02-28T16:25:22Z,5,1470670947775,i am confused as to where to start for gamecpp are we supposed to implement gameinit or leave it alone can someone lead me in the right direction of how to begin working on gameplay thank you
1476,i6odkqqeb1xub,274,student,3,2015-02-28T02:13:58Z,3,1470670947974,despite many days of work i did not do as well as i hoped on the exam i hope to use this exam as a learning experience to improve on the final where i will put in many weeks of work instead of many days in order to learn from my mistakes i would like to see how my exam was graded how do we go about doing this
1475,i6ocwnd1w277ns,337,student,0,2015-02-28T01:55:14Z,3,1470670948180,whats the exam average how is it curved
1474,i6o5zfuu68n5fy,106,student,0,2015-02-27T22:41:27Z,2,1470670948421,if an array name is the same thing as a pointer to the first element of the array i understand assuming that types match that it is permissible to assign a pointer to an array name why is it not allowed to assign a pointer to an array name
1473,i6o3wjy3wds47g,109,student,0,2015-02-27T21:43:13Z,4,1470670948617,after calling gameinit in my euchrecpp it warns me that gameptr may be uninitialized when i try to call gameplay anyone have a similar errorsolution i was under the assumption we werent intended to alter gameinit
1472,i6o18lcx1wf3xw,110,student,0,2015-02-27T20:28:36Z,2,1470670948813,if the first hand didnt reach the points to win which pack should we use to deal in the second hand or even the third hand is it always deal the pack in the previous hand
1471,i6o0o7rfaah52h,98,student,0,2015-02-27T20:12:45Z,3,1470670949026,rob has office hour tomorrow its spring break but if thats the case i might come will he be there
1470,i6nzuryfflw48e,76,student,0,2015-02-27T19:49:52Z,3,1470670949237,as per the spec we inserted gameplay in our int main but for some reason the code never runs it just passes over gameplay and prints whatever cout statements we have below for example gameplay cout gameplay is running endl int main game g cout before gameplay endl gameplayg cout after gameplay endl our output is before gameplay after gameplay help please
1469,i6nymusziwp23x,80,student,0,2015-02-27T19:15:43Z,3,1470670949479,is anyone else getting this error its coming directly from cardh where enum suit is in fact declared when i run my tests on card pack and player they all work properly it crashed when i try to compile euchrecpp
1467,i6nw7uuz2h954k,123,student,0,2015-02-27T18:08:04Z,3,1470670949902,for gamecpp i made playedcards function that returns the pointer to an array of played cards when i use for loop to print the cards in the array it prints correctly but when i print it in gameplay it does not print correctly it prints an impossible card like three of spades any suggestion
